Status: notfound, Checked: 51, Time: 2022-12-04 01:37:38.497791 ,  Post ID: 3518581158378015, Group: 2154267828142695 
Status: notfound, Checked: 52, Time: 2022-12-04 01:38:27.517374 ,  Post ID: 682954030201106, Group: 286236723206174 
Status: notfound, Checked: 53, Time: 2022-12-04 01:39:20.593790 ,  Post ID: 902925510875501, Group: 286899469144778 
Status: notfound, Checked: 58, Time: 2022-12-04 01:57:00.181374 ,  Post ID: 9001934846498305, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 59, Time: 2022-12-04 01:57:54.862396 ,  Post ID: 902937180874334, Group: 286899469144778 
Status: notfound, Checked: 60, Time: 2022-12-04 01:58:46.889021 ,  Post ID: 5727444130696401, Group: 2436942816413232 
Status: notfound, Checked: 62, Time: 2022-12-04 02:04:36.874810 ,  Post ID: 902923640875688, Group: 286899469144778 
Status: notfound, Checked: 63, Time: 2022-12-04 02:05:29.409162 ,  Post ID: 6151378478205724, Group: 1361900573820229 
Status: notfound, Checked: 64, Time: 2022-12-04 02:06:16.708141 ,  Post ID: 1097123590954810, Group: 302636283736882 
Status: notfound, Checked: 66, Time: 2022-12-04 02:12:30.248304 ,  Post ID: 6151401014870137, Group: 1361900573820229 
Status: notfound, Checked: 67, Time: 2022-12-04 02:13:24.545223 ,  Post ID: 5749397248472592, Group: 4001288313283503 
Status: notfound, Checked: 68, Time: 2022-12-04 02:14:17.123169 ,  Post ID: 1181181529166122, Group: bdsbavisontay 
Status: notfound, Checked: 69, Time: 2022-12-04 02:15:05.766130 ,  Post ID: 9001972496494540, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 70, Time: 2022-12-04 02:15:55.403687 ,  Post ID: 5543767539076838, Group: 3260883254031956 
Status: notfound, Checked: 73, Time: 2022-12-04 02:25:06.795891 ,  Post ID: 6151422424867996, Group: 1361900573820229 
Status: notfound, Checked: 76, Time: 2022-12-04 02:33:07.694286 ,  Post ID: 902953487539370, Group: 286899469144778 
Status: notfound, Checked: 77, Time: 2022-12-04 02:33:58.968587 ,  Post ID: 9002043736487416, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 78, Time: 2022-12-04 02:34:46.905121 ,  Post ID: 902954840872568, Group: 286899469144778 
Status: notfound, Checked: 80, Time: 2022-12-04 02:40:48.334060 ,  Post ID: 5727514654022682, Group: 2436942816413232 
Status: notfound, Checked: 82, Time: 2022-12-04 02:46:26.257836 ,  Post ID: 1181190279165247, Group: bdsbavisontay 
Status: notfound, Checked: 83, Time: 2022-12-04 02:47:19.208210 ,  Post ID: 1097141024286400, Group: 302636283736882 
Status: notfound, Checked: 89, Time: 2022-12-04 03:12:36.710170 ,  Post ID: 1536828433469350, Group: 562200234265513 
Status: notfound, Checked: 91, Time: 2022-12-04 03:18:29.365595 ,  Post ID: 1097155720951597, Group: 302636283736882 
